SwitchingActivity,Capacitance_pF,Voltage_V,Frequency_MHz,GateCount,FanOut,Temperature_C,ProcessFactor,DynamicPower_mW
0.0578593358631281,1027.34721541145,1.02064030986593,105.128145739567,436966,1.58224899091449,49.4075317630665,0.903303922319992,6.3734767051223
0.345274182990957,132.225696893834,1.04221554347421,510.927589398407,64274,1.16277908938811,46.1979642757291,0.964464652197441,25.0731465341763
0.225674721932405,739.79952484464,0.997348528512888,959.897304304596,433432,1.13193624181841,94.6569896880329,0.929938522496543,175.066557047117
0.0697987350739416,631.09378007213,0.928269064997181,455.456139260002,297194,2.85948148239691,93.3944421939878,1.0096938104767,20.1119379302937
0.252636685954522,119.688975731711,1.12898877274489,388.657100727524,64428,1.33201678991438,63.4851130040334,1.07975581105005,16.734066344043
0.026850375346457,502.506932155518,0.869356025561337,998.058879727172,214343,3.04867153667041,44.3871396651354,1.03764536659451,12.0195478617697
0.455566997018603,158.742716460066,0.636661773891962,555.370512740224,81269,2.3100020140356,32.6756524128998,0.927159771270025,16.4283002399362
0.136802190984008,780.309808541339,1.1067338254273,406.479336545736,350474,2.34251596989646,36.7432287144314,0.923218004879098,53.966259492655
0.334635919333451,605.785209634288,1.00438876338993,416.567772674522,379675,3.54243598618068,64.1688794305453,1.08228996265509,103.55454681598
0.162738427283811,101.990941636296,1.10955517589979,235.211521231835,53792,1.65239202460648,48.0872470434257,0.99752190997848,5.22969063992116
0.264833330377127,629.660631597687,0.683128465466817,536.611904575162,253564,4.06621348135892,28.1551106694968,1.08473459839786,52.1569273576587
0.277888036878207,940.692951041359,0.61845176430583,466.912276759606,407498,3.32812367911454,59.1375538983325,1.0472435431086,57.0745522867669
0.100578683207508,777.094646864868,1.1606247242295,307.255531530043,468146,4.65977851539004,80.9641969348235,1.09866969212708,44.4913804807181
0.485096467604634,457.320912907777,0.688636983510345,202.513082271672,257245,2.45936261507009,91.8771336969991,1.07424554853219,26.9701083745008
0.389815083446946,869.510174210454,1.08579139924227,345.676925234176,475190,4.9308599682685,68.8963034262317,0.982842438452361,165.954128084215
0.470354481366453,576.962433170973,1.09392596530838,533.249161303343,268309,3.30331058685609,79.2469092881834,1.05164556551032,204.000771765693
0.448465401709548,446.210120945864,1.0252231203294,105.416608670562,197701,4.89360782475014,52.3052853148699,0.994245633463989,26.5802996089303
0.302970989617432,954.370661893191,0.678757326655723,196.056827154758,424254,1.10824261618846,62.2178634412705,0.946614458619823,26.4946301158154
0.461718375161327,496.434872159569,1.00043917473648,950.274403620641,246998,3.91190528964955,79.7220142382522,0.948205851751272,246.886799504844
0.0533613260054406,546.460529967428,1.13345194999612,565.712583479772,236479,4.26648609717095,79.5743670529221,0.979464428892363,25.1768071727397
0.106031602585381,475.874224278698,0.85531898688053,110.276838477036,245666,1.21269314670595,56.8394698427128,0.922293245202435,4.07403323448198
0.0321613715661637,687.788117908674,0.848110112627159,708.433370831094,423546,3.31587865606498,65.7750506168742,0.935553256977729,11.8923322437702
0.169411862074,859.094763543976,0.865714985747651,108.712726575083,416139,4.20776917435779,94.2891504663227,1.00012173674402,14.4785242195704
0.200451871947846,496.237898982342,0.649363134405724,751.930515694054,202356,3.24415490089229,72.3998203707425,1.09078449547236,42.5859706231423
0.142961025569209,383.654525776389,1.13521534141798,762.464585634026,167316,1.25525436162187,73.1930969264942,1.01553726840345,58.255866477716
0.416081379484445,512.341506038002,1.12150971838831,668.52502696179,246472,3.77378896359325,83.846521928902,0.981699349837605,210.123744791037
0.184809130079859,615.733918667366,1.19874559307417,745.594317388382,286814,1.24238765869323,33.641717223698,0.94854006397386,117.541553125912
0.147657909746817,291.497303902376,0.951109884899048,133.567491962405,119930,4.26987558006575,64.2163218736546,0.939180260941288,5.84228069438024
0.275921080747542,765.906904464855,1.05071498187083,740.441524737504,397184,1.17213673322678,96.9573802203236,1.03168140587578,196.714375620116
0.0790528702376337,446.411478337963,0.721603143784383,179.853903737689,243755,1.54958952404148,52.1245294132074,1.06966506348433,3.83176062688099
0.403076520569479,415.40616079336,1.0005172909345,372.530611908252,167689,2.10043036209307,47.1194609816568,0.979771185287833,67.330811015559
0.0465298154030877,128.342052479012,0.989839709254434,945.607990825601,54303,3.5334591690432,70.0905974203568,1.01013180927466,6.54004935513746
0.493574598934253,219.098847130218,1.14072524150497,527.731703776183,120183,4.90543639852522,41.5839568423978,1.04134535224981,91.3181359276083
0.388399936955362,932.190939322451,1.09847563370344,969.055110478863,474692,1.47129141047974,66.6958867392737,0.911659115011115,417.981108642447
0.107370683951744,293.4761478798,1.16307987757066,134.476335942401,153245,1.57083067685567,36.673900814323,0.970179409487237,5.44722927218957
0.0127058373905652,140.601897563526,1.12130008362096,503.678769585021,85260,2.47548158680392,68.4845095523429,1.04595057795242,1.38713410813358
0.409576099942869,567.45149420471,1.12121633693931,109.282204263027,230876,4.34487655102128,70.1784387733883,1.03692380530385,39.2668564845873
0.356360098485332,293.715436454042,0.638233996013231,648.699749279321,154237,2.86892381100326,56.3800359259197,0.910669544883218,28.7050885535123
0.367213512340084,44.0481025084374,1.10757717161757,124.771651300091,18544,2.28644240102329,53.7059819079016,0.947563699674681,2.6073426666166
0.387922469876113,274.09635858496,0.964487036701871,216.599412413358,162249,3.24481532883545,43.4093708800337,1.035991442889,25.5922506318945
0.0462818793497043,558.065274606749,0.828266671059577,295.888794565816,272510,2.042092789783,49.8191730875196,0.954283208471181,5.24067392102383
0.185648206986694,421.078150516761,0.633908774632837,761.306659081259,276305,2.60463962899008,62.3759475393523,1.06288205878748,28.6585499898059
0.0667758391673136,405.121121630517,1.00660426486083,205.764012877171,178923,2.33042059692817,43.5744175771826,0.905900971839832,5.2406299854093
0.432920678679041,466.549219642409,0.79692105032257,854.300450628414,224204,4.21656408965858,83.7125847528897,0.938069405858689,127.997271927158
0.315416082145503,1026.2218973617,0.880665758991621,175.308741889261,482794,4.697022905752,78.1776430994329,0.956262596010112,52.083445612447
0.172140032177798,293.736107904948,1.00903706223308,83.4822266166485,189297,4.03828876862765,45.1979400359497,1.08505796696202,5.23757003388262
0.0411435916401516,222.18688236924,1.14706472821449,425.293148021184,129855,2.75633430411993,32.3076372326161,1.05926379127413,5.94603379711032
0.162381337640674,192.83978855459,1.095262149363,980.46955987273,122490,3.01733990998666,25.0135029237972,1.07682901730586,42.0454329571108
0.169339827793106,410.419877988974,0.87035827746216,154.825116399338,229424,1.50029477571774,69.7539139286117,0.988095829435458,8.56512552234071
0.367507027385651,808.428950358225,0.832669894467827,146.632521837648,380001,3.98745884453815,40.8522809840237,1.06451241825528,36.7604764007728
0.322403160964054,214.445310940332,0.743867843306428,763.608185255843,103788,3.38590271758018,25.9436852576154,1.07069871436935,32.1804745191319
0.4447342438624,749.684345533635,0.823456050705581,346.553609293887,354939,4.60975998454975,51.9313952944017,0.979991364775,97.4897105991986
0.241385313329355,23.6749999382288,0.666627832375139,731.417536364431,11553,1.80244457430061,97.1498846738075,1.09889236954885,2.29761486706693
0.0686011805097678,372.419379445327,1.18266330501885,240.010059971195,210047,4.03890448773045,76.7457105722363,1.07024772584317,11.1526904341595
0.359489945739268,677.14279664672,0.944350466375747,487.068394488255,388157,3.73868664687676,89.3322777191844,1.09481939374896,146.914340468649
0.38278467382228,278.345983872358,0.676683505677128,302.025383861472,170028,2.06338213523901,35.8554323695548,1.07329942172903,16.6672188584287
0.285025826809053,663.15445333963,0.811683605559543,478.951804135133,282305,3.6695145581633,30.4966115964577,1.05524072805112,69.4844426875711
0.387773918177735,218.598454067574,0.928223486172393,780.642237956039,103284,4.6974935223066,25.8647322632292,1.08876877469291,70.3935623859763
0.251959842218551,626.127332458207,0.919731381984522,773.909443453779,371256,4.67374395066848,96.6746717514615,0.983963848916918,134.989645353862
0.266139086397177,45.4305704712179,0.621302021231179,539.983673290037,27087,3.87850629806457,47.5152051515161,1.05666668669937,3.19949815670846
0.219495098995689,1011.90746816717,1.17050462053747,931.953251534998,426419,1.19229245013624,59.4628706755644,0.942578241183222,272.915931677035
0.0224553721046066,224.048813289956,0.765225408884967,300.59489732586,99900,4.48905734928065,54.5892717701331,1.04655877094422,1.07713381920594
0.0628667992267192,944.359202619616,0.609710801359135,278.295783563271,437325,3.63111442801816,79.7842701544645,1.05707065661048,7.94827211772763
0.0254003009864998,337.347142992993,0.645866405370169,633.116081116662,176912,2.24173701273094,48.2473661464557,1.04330488197672,2.57509912747548
0.321841101519252,637.163841578833,0.948116941948786,640.23218250595,361619,1.7490014468228,65.1589661960539,1.06996261307143,139.226038078561
0.1640344307274,397.438601171644,0.682671312405058,94.2130375867253,160293,1.46481545198927,99.6686698716601,0.982667089369921,3.24590671180756
0.259199638670704,1040.76438946408,0.625034875712102,627.388826767553,453050,1.20094759703104,58.3047663508177,1.0089536264151,73.076205073223
0.454707572223786,115.659811891564,0.827775879847627,405.714349481564,64192,4.01641299180303,66.3453655524817,0.902133482139054,16.0351522146049
0.132153192282949,211.470984413563,0.973656715404113,760.070399054531,90081,1.9433719957731,62.6896046733128,0.929210632601205,20.9960407804544
0.211087632287459,558.005887810696,0.667103882904967,817.700381318009,247022,1.09701174417302,85.2389618602024,1.02883878512556,47.2007506148435
0.380220057886094,75.2743129927397,0.787996699290789,574.546128569685,41887,2.58908260736796,45.0129740525181,1.01246343992901,10.8105213035037
0.122111101090895,190.331862681949,0.850656402974725,51.6197799271518,98794,2.93042832236936,37.7828512107098,0.939466502708281,0.899865397885486
0.0477201558161086,795.668869017841,0.69567605867206,654.54751965831,471940,1.67692092360051,81.5569868698647,0.948692958832056,13.5915999008418
0.151978211927746,786.626965964055,0.903644339080026,761.437215682638,488269,1.1761933446502,56.1713639776491,0.968816440384692,79.5954243632697
0.0889984307544622,419.553001984591,0.651128452141063,286.534102919939,188753,1.75650193239228,93.5294506732515,1.0432829425887,5.33054294809042
0.465551849647861,816.095574777427,0.627911097807041,491.413701083749,461720,3.7164110473463,73.3119464345048,1.02194332053266,87.9637376865461
0.405978985986564,633.069959012449,0.911901220293081,967.440292241199,272868,1.32897470900483,67.3257333783807,0.913914252835058,197.168279052871
0.320367840690107,338.407036890068,0.748738183650525,333.209775724398,135601,3.22014812222798,30.2842791119408,1.05198782980247,21.9954964376909
0.437015689191982,554.17713473683,0.657224284738816,261.995588489654,351497,1.58564795163267,79.7808928853349,0.952531912604406,29.9532210718178
0.403799317680566,650.691199971604,0.854347552492579,250.31205095411,329792,1.78275669432168,76.4530274134719,1.03435193568088,52.236235158086
0.101419328854158,1138.54028820858,1.14908444371044,580.860792636297,494574,2.57231153306679,73.0053943365366,0.92467256893231,95.703380236277
0.447353909260089,305.021018571292,1.03451546799249,952.297746242606,133258,1.40330134421493,45.0932142678018,1.09958425534383,157.489302780046
0.274277698538669,760.168124181888,1.08936954920822,628.255622740337,336358,1.69281401112885,96.0054491255833,0.916067034137543,167.977764989984
0.405645676030391,49.8470544608042,1.12314839325518,338.156964225777,26959,2.39580964580542,49.1241345274615,1.0483468056802,9.31163101475764
0.449084736962512,112.754917532329,1.18357664483785,656.641289164081,57709,2.31867602199347,36.4173217565451,1.00826607185062,50.4809717716276
0.165821702736213,6.19063149594404,1.0579479441085,643.600182717898,2955,3.99708594270293,99.040086620126,0.917187838256828,0.829035603269834
0.0639254430185616,1236.30480176965,0.965044753163688,617.078878943172,499731,1.2991292205057,80.9684709342826,0.905362091510151,43.9037752060285
0.121688229645551,733.4586839821,0.819255528181348,201.454896543887,401335,4.44180294266537,56.1090161744636,0.972533143503336,14.148098104426
0.219282816426866,953.688855608162,0.70898594193463,652.838459377744,393575,4.26492868295782,95.193732316653,1.06044478640143,94.8034880076014
0.410827235302022,451.810597128144,1.01199592438998,458.656229888775,255353,4.06396655876775,31.8338030774648,0.908230248056278,81.3032386309371
0.431757985795608,375.185661404248,1.19696999167317,67.6624556918817,150733,2.23748944985253,31.5745912319918,1.04087973266561,17.5327826028254
0.0134065439602834,165.983937032261,0.880415210771351,562.77626279012,76481,4.29152714216315,76.1838263971439,1.03107525525285,1.25458236439333
0.260266178263007,280.884244288251,1.03420762085568,989.803407957497,143052,1.73120832115712,38.3479036284133,0.953107535354554,75.9556433122956
0.214531391542902,398.606568637077,0.897055469995894,382.252611301784,188610,1.49763682342011,93.7854636394963,0.915498407146978,26.4724888615204
0.118832827130658,670.724021833645,0.859160054018086,967.281257402725,378399,1.17982533395795,88.0269380724153,1.08306439211081,66.3172795875626
0.0687340299935046,479.543226120632,0.846183368135949,141.395454579465,270291,4.7572414520223,47.977541807589,0.960069960547345,3.61829255600445
0.175431433987778,64.0000274270083,0.902774809759018,745.827610073941,39664,2.23204359082109,91.6629686702028,0.922276646357352,6.78853747720115
0.472025754917134,16.1340467758632,0.820137397119225,158.613494929694,9996,4.67047152071162,28.2165765255496,1.03630341567218,0.957926869220414
0.16836943669017,96.1953338760959,1.04926399309308,309.89299487751,52063,2.09045424607732,66.147838955312,0.943336245758326,5.74216019324187
0.264207404654249,465.783908714711,1.12456321595491,592.298793556018,205839,4.6302638373454,95.1672080281625,0.995126151112526,115.790286138643
0.354479289858637,983.714256956029,1.12973118398711,613.140709277911,466664,4.61571621138435,89.1537234201774,0.910081108847207,299.47843337465
0.188178505165854,511.327040157457,0.736619228055496,786.450751372463,319064,4.69470418004285,51.7054992850746,1.09859678978162,53.6183647551237
0.486173220533271,943.507944769613,1.13754548323889,634.545836866067,401111,2.98461375713678,38.7152826425976,0.989524225355099,384.752236880089
0.481599174521634,491.133743147745,0.804930739113063,613.933969161533,233721,4.46378514719557,40.7905441302808,1.09982199626191,117.761072088289
0.133373324954428,446.573922374711,0.785584599291179,916.735432639681,181471,4.80306358466928,63.5880908558804,0.977134975386813,39.1592567396429
0.253651767887269,119.557687585151,1.03605363443894,479.552714598699,55091,2.29846776758872,69.7579707877356,0.969570511188444,16.3022748614051
0.157430371810217,733.879031215028,0.782817804051774,264.002489760302,438091,2.67549762273022,27.4610737467727,1.08291446565341,22.4061269754715
0.149571842244959,773.322400002118,0.631779843365826,203.699155772449,391797,3.87696074934298,56.0163669426166,0.965893170768898,10.4342757145751
0.0280746042037211,182.38810955338,0.824170663386185,429.994866969025,84891,2.2014392868932,87.2790336732928,0.986401109463254,1.77641219461024
0.308686523650149,392.180231054043,1.03287936021501,727.115117434011,256618,4.01523723565064,58.3246712676848,0.915622087342832,101.065080396065
0.256312721382142,369.941086506604,0.796175052162106,90.4163106834059,244200,1.29556858085414,37.6881543212058,1.0910924776071,6.08925878171136
0.0352245881124948,509.874416350304,0.977735433597088,172.600717183936,312921,3.09399353715417,96.6145219764323,0.91703024817018,3.33454644623879
0.14653676747594,828.796524112894,0.996071666557878,150.807787098457,473148,1.48925393633498,44.970665494485,1.05423698670706,18.8313940970318
0.45505028412366,560.159687852793,1.04024160703581,605.987645398886,290306,2.17329390574671,84.8821199225546,1.00772307876224,183.140319176386
0.127385326426816,537.737794104238,1.13827827978656,280.721418004703,270568,2.03450156994589,39.5345624754201,0.912281028809507,23.7510002688827
0.0809984873246993,42.7705388969774,0.859538699561059,207.946456886327,26111,4.35572829425066,56.7379546916192,0.900340765608211,0.558277428925906
0.249831852536006,70.3961532475618,0.699859245997474,613.132183755871,32390,1.77406902162479,61.7816904831109,1.08711072770543,6.16519012554469
0.492968722514194,198.055700897459,0.791355429259134,773.24441967976,94486,4.23379168063648,62.5476471961183,1.04843468084711,60.5072186326541
0.128607083040635,30.8683714282656,0.859300353104391,365.547170630031,17202,4.17584138363169,63.7355401075529,1.03728724870788,1.26423198057675
0.339346418228881,562.980061425739,1.02833488159687,599.294375392766,371933,2.99553222222892,41.8710655517321,0.987711306119844,128.564909655033
0.383193611511072,571.017041778801,0.60787327533698,143.218192539487,361942,1.93537302238452,63.6936641470626,0.947722757342196,12.287294520385
0.126442396556276,130.322636474493,0.789471230063927,938.431478934692,68892,1.90758535982489,61.1284565408316,1.03597261494611,10.4936812892505
0.366826010819811,691.698689554894,1.06790554861159,370.051376049034,418204,2.85969858846339,40.6539622844697,1.02166021372342,121.744471701667
0.190213735032434,146.838612345805,1.00251462199842,997.630408514826,78238,1.03523602957407,99.1143669627783,1.04526843896967,31.0704570520635
0.319829856990854,321.964233505954,1.03904398415136,979.658368057293,151286,3.12540301844546,89.9172544589913,0.973158503700052,123.385892141894
0.320429558272838,256.393968230174,1.08708646166352,789.882276869021,125239,4.81111810306822,91.5682263266862,1.09738475210264,105.864887027797
0.272529595196632,323.350762628286,1.06994143132678,69.0637406366184,186781,1.61882752745039,76.4178287787171,0.913401731085707,7.045185646878
0.0542419873266601,236.151253212947,1.00930989969167,566.301174365145,128077,3.29338248590241,36.9922773018817,0.915940323407243,7.31630096503426
0.419298222838727,517.91016121434,0.863796919422354,132.494599418011,244987,4.84711475457783,67.6069047924812,1.08337516951612,27.6988650715486
0.167182231836151,482.313238809164,1.19015899732689,900.38112466344,204296,4.4420885579664,86.607972372054,1.02954128698381,126.01056484154
0.101394070095929,1111.50793611645,0.941443917354044,800.154440015033,493299,4.40152046552536,27.9052366516497,0.965266813636421,85.5518347550928
0.0299798193618343,59.3576345756735,0.721661525621303,973.723357765899,28907,4.28739972158476,62.1882327465715,1.05239055154013,1.23937459193856
0.299537542162238,133.988256642875,0.775687713062871,627.963805492306,71948,2.23609442422474,54.7092159996189,0.990554677570608,16.3664073103847
0.342006537302718,51.0278029535438,1.01613747358228,546.064164260121,27360,4.56246732506725,40.9093547244478,0.904224301761546,10.6167023862202
0.0181280361746495,745.459546219284,1.15484373911968,543.025163147168,313295,4.76536140493268,53.3687502823988,1.03022073388399,11.8009458193679
0.260925598566648,43.4066688443434,0.707232077523538,417.125955731628,28200,2.98316969319616,98.762313315209,0.948622387418305,2.5487534213511
0.12098292984699,1040.93213070313,0.649407897447472,495.255563867684,418384,2.41828418903784,79.2432494771333,0.923067023322014,27.9654898927166
0.32613466730063,555.069224740759,1.1289186288252,653.641953978583,256457,2.65691606242342,47.4652810011206,0.945054636499881,160.02921556161
0.0954395502124458,575.770186388033,1.1491667873477,936.300227178463,263977,2.33682576732506,70.4016288610622,0.99523157622585,79.6268978403409
0.348559491670208,432.540359772236,0.76582760718954,616.090121343229,281236,1.84967376809816,43.499218021426,0.909971286256648,53.0515401126911
0.199500319687263,181.572422549524,0.826371434622744,864.260145201499,86236,3.47379388101156,70.8132931768205,1.07663047735591,26.7577680095508
0.468997694481,197.777179353833,0.996112798498715,869.640915737376,99647,3.25038754498129,92.2125017113699,1.01198360331387,93.1285065993326
0.0773852626315367,257.069145204671,0.797958012505485,542.891042055846,160090,2.8503402841571,66.7657599956914,0.958599236023083,7.59946162205346
0.177122512014627,528.318415110169,1.12629522496203,380.096159422741,297155,1.38338154673933,80.0004981589512,1.03740096961774,50.4737965983797
0.0656020254078886,253.010004561303,0.664547221628318,657.595179665477,105848,4.187571858824,59.0004249037223,1.06084729939599,6.16389292748869
0.463099872956496,121.049765968469,0.622789332576117,473.583474819101,59049,1.69973425100316,64.3092938247997,1.0227849255967,11.6013410073892
0.439896283156681,928.177333034536,0.725091724045674,127.368823955836,485089,1.45824817358419,77.1306309066159,0.940498936382105,29.065628017229
0.136391397580426,18.8218600411028,0.771652666922981,408.918645410812,11968,3.49228558193179,85.9303753788548,0.922057684029289,0.696328897220208
0.333392182556748,889.071642842286,0.667755954773325,994.368531146859,401546,2.59457744495089,74.4588539894087,1.07197993940668,165.144039755118
0.410438878098596,868.429880107418,0.639414257604388,96.0862765249728,394230,1.23923390140932,98.311899541757,0.946937482710348,14.5096321265223
0.282048397683737,315.647850957073,1.05336462810108,711.83356630588,149310,2.42227341984423,86.4866940848712,0.9040164861355,73.4144830515876
0.269528783394443,138.058807754496,0.698565939541354,849.129269817685,68677,4.08712140913985,83.2870153455906,1.02858042163085,18.7309464411302
0.128507622541221,142.458029341813,1.14835331943978,666.28960830161,73668,3.46099682086839,88.3826184235769,0.930577065972863,18.2045578906916
0.0556203562248906,730.591383603576,0.820799796868858,591.260819605125,349019,2.45114409194799,46.0908201568262,1.09819396395292,19.4686098815767
0.44963572139713,557.739053943584,1.00236348583281,722.17669612982,321761,1.76721916653835,57.4035365461285,1.07394616634788,215.14747518433
0.451204848010032,955.972636941325,0.73524126886128,457.875600434673,391590,3.52718248321909,67.3347188795943,1.02168914520024,130.427758241739
0.320219714063901,979.235230457808,0.74419366109512,136.793650443433,468804,4.55022120378542,59.6789738832014,1.06677312852171,30.5745578990572
0.176124597613863,627.165230091479,0.944825521720545,964.253166588213,346272,3.58509087206366,88.559336366806,0.994107140153739,109.940484981487
0.181112691560204,153.576281854224,0.936385755087592,460.685731484986,78770,4.2516154186009,27.0301388259424,1.05769724889249,13.8415238104813
0.365718282646417,282.395661572064,1.06123753680725,682.119775309617,122478,3.08611135421748,40.6881562924616,1.02930671047943,84.3644632146287
0.449584027376763,699.964073662941,1.05468798341656,554.74491504483,421255,3.87188442696412,91.1279905751391,0.905728929593931,220.612498809024
0.444672347889908,189.041966539077,1.0024126587982,101.939418378677,105443,4.58490709511341,29.4325103257725,1.08975153351057,10.7870901233187
0.392139017470236,81.051544349527,0.869478339536095,955.109270942912,37188,4.09271591303462,42.0241227706599,1.07218391563934,29.2162788099581
0.324595506615601,638.937824861734,1.13438423176837,802.910364808607,351937,4.63941581359258,51.3437747782365,1.09068147811864,277.041437727636
0.0512285828475739,462.766682002237,0.973547094132779,191.642999745925,201861,2.72455840846424,81.3055420608768,1.04627318691216,5.28212934619855
0.0891980699063607,750.171649450304,1.19411909427741,982.566432473853,460100,4.61688102050823,67.0135522125136,0.982412184332324,109.957793952118
0.450291552378269,736.452306701055,1.09162189076061,750.056303563123,325477,3.48626893792683,96.5953527085248,0.941397044657256,345.878362959514
0.307150239233199,72.3308127371933,0.626585886742996,498.705567906893,46119,4.48019506432678,42.090626130473,0.935999269513174,4.6169981943381
0.0145065552921485,716.940159144752,0.792356344248191,630.801553731595,473981,1.15750612175134,90.4090303741547,0.928983249677554,4.27301867548042
0.0597210560043557,311.817021918558,0.943125429882571,151.399847913868,130020,3.63140952765414,46.2185117311937,0.944121928528304,2.66876475578101
0.335115866862947,352.306207910913,1.03288172272289,582.39093451483,169269,4.3919003155116,43.412369434492,1.01012720266948,88.7788871796122
0.0124801760846472,373.565336295528,0.930201898657165,119.978018416206,201728,1.6968081345728,62.3781398574513,1.03674901265757,0.535828320817883
0.0887959451945743,46.0177135577599,1.07167825347731,567.612494263337,26560,3.64714773385969,30.340337894237,0.962811312203254,2.80758338876286
0.278879556789627,526.598624329744,0.769593391654407,575.060904324646,248761,4.29981885686653,53.8230259744962,1.00974939390157,61.502813953328
0.34902864686942,125.634960549653,0.710347230739695,880.716845902707,62536,2.15179747853055,51.6756976082308,0.96825053189077,21.8103827074827
0.329461017156274,501.020447094672,0.632350010273862,738.804625258679,201084,2.62098531162557,37.007616677633,1.0393019947348,55.5300656733167
